id,userName,date,score,text,sentimiento,appId,id_anotador,notas,thumbsUp
9f40d3a9-2980-4548-9c50-773954a968a8,José Antonio Alcántar Muñoz,2025-10-22,1,NO SIRVE SEGUIDO SE VA LA SEÑAL,negativo,com.netflix.mediaclient,,,0
2f12084b-fe0d-4d1b-a9f3-92fc03d8823a,Enrique Omar Carmona Quijano,2025-10-22,5,Exelente,positivo,com.netflix.mediaclient,,,0
537e20d4-5967-4732-8e47-c7e287063391,jaquelin ron,2025-10-22,1,"O lo arreglan o mejor me instalo y pago en HBO todo el rato desde que lo tengo instalado en el celular, todo el maldito tiempo me aparece con que hay un problema al reproducir el video, tengo mi internet bien, tengo datos, ni siquiera tengo la memoria llena, ni tengo mi perfil o cuentas abiertas en otro lado y como que se crashea a cada rato, para que tienen una app así si tiene un monton de errores",negativo,com.netflix.mediaclient,,,0
24fa3033-c477-4bd2-a8e4-7f3badb256d4,luz adriana lopez diaz,2025-10-22,4,no me abre Netflix por favor ayúdenme abrir mi Netflix tengo internet en casa,positivo,com.netflix.mediaclient,,,0
932025fd-1014-4011-a0af-bd19c2869aee,Marlon Es para probar 2,2025-10-22,1,porque metieron anuncios en la aplicación😡😡😡😡,negativo,com.netflix.mediaclient,,,0
131c8f83-3136-4754-bb37-a2ea7eaaa986,Yaneth Leon Jacobo,2025-10-22,3,es buna en series pero tarda mucho,neutro,com.netflix.mediaclient,,,0
ba27ae4d-1b66-4bf4-86b8-acb68d19a4cb,Jazmin Angulo,2025-10-22,5,muy buena,positivo,com.netflix.mediaclient,,,0
0e24116a-e56a-46be-be57-ba11cf02a8d8,Héctor Jesús Flores García,2025-10-22,5,good movies,positivo,com.netflix.mediaclient,,,0
0da993de-435d-4e46-b2a9-e0fb9e930fc0,Norma Ivette Lobato Chavarria,2025-10-22,5,me gusta mucho,positivo,com.netflix.mediaclient,,,0
9e9c7965-f001-42b2-aa13-38353d62c585,norman fletcher,2025-10-22,2,ya van varias series que se acaba la estación inconclusa y se espera la segunda para dentro de dos años cuando ya uno ni se acuerda de que se trata también usan mucho relleno de baja calidad y muchas películas y series no tienen subtítulos en español como si los hispanos no pagaríamos en dólares !!,negativo,com.netflix.mediaclient,,,0
b2985d7d-a105-4432-8abe-0a1c96acfc67,Jocelyn Hernández Domínguez,2025-10-22,1,"Basura de app, llevo 2 semanas con el servicio y me sacó que porque no formo parte del hogar con netflix, cuando me estoy conectando desde donde siempre, y ahora qué hago con lo que pagué si me quedan dos semanas del mes?",negativo,com.netflix.mediaclient,,,0
63029dfe-ce88-4ded-aa9f-f6c698e378f8,Edi Estuardo Zuñiga,2025-10-22,5,"......... ❤️ . . ' 🐼 😘 🐻 "" . . ❤️ ...........",positivo,com.netflix.mediaclient,,,0
2991cbaa-7b79-4a23-922b-c87aa2f57c74,Joaquin,2025-10-22,5,Gracias a Netflix puedo entretenerme fácilmente y ver mis series favoritas,positivo,com.netflix.mediaclient,,,0
ccc002e6-debe-43b3-acb0-639f707e3cc4,Martin Alejo,2025-10-22,5,exelente,positivo,com.netflix.mediaclient,,,0
ed8d7da4-7e99-4463-ad35-c9686a58e004,Jimena Areválo,2025-10-22,1,fuera genial q fuese gratis 😊,negativo,com.netflix.mediaclient,,,0
a8cf85fd-5beb-425b-89e3-f8b471bdf264,Dylan Crear una nueva Música Nueva Música para IA,2025-10-22,5,hola soy dylan una pregunta no quiero esta historia final llegando el castillo infinito ese personaje de la mariposa pila se muere Shinobu Kochō Tomioka oyó un mensaje un cuerpo dijo la Pilar de la mariposa está muerta no quiero eso esta historia cambia esta otra diferente todas las personas viendo esa parte final está llorando le gusta ese personaje la pila de la mariposa,positivo,com.netflix.mediaclient,,,0
77d7adb0-46db-4d24-8de9-992d61fd3f34,Alicia Cucchiara,2025-10-22,5,muy. buena,positivo,com.netflix.mediaclient,,,0
36adda94-6822-4fa0-9f2e-0f282b0c3832,Sergio Dávila,2025-10-22,1,"Porque la serie de SEINFELD, al menos el primer episodio, no está doblado al completo al español... durante el capítulo, te saltan frases en inglés...???",negativo,com.netflix.mediaclient,,,0
397e0959-57f8-4b4f-8e5d-d245e013fd3e,Jesus Bautista,2025-10-22,1,no me carga ningún video y eso que tengo buen internet,negativo,com.netflix.mediaclient,,,0
388a6454-d1c8-4acd-89fb-52b488dc75d7,Manuel Solis Velázquez,2025-10-22,1,muy bueno,positivo,com.netflix.mediaclient,,,0
c99f1127-f01f-4644-90e4-5881ae1c049c,luis alfredo bartolo guillen,2025-10-22,1,"ES PESIMO ESTA PLAFORMA. ESO DE ""ACTUALIZAR HOGAR"" O ""ESTOY DE VIAJE"" SI UNO PAGA Y TIENE DIFERENDES PUNTOS DE.CONEXIÓN A INTERNET NO DEBERIA SALIR SE SUPONE QUE PARA ESO PAGAR PARA ABRIR EN DIFERENTES TV Y DIFERENTES CONEXIONES MIENTRAS SEA 1 SOLO DISPOSITIVO O PERFIL NO DEBERIA HABER PROBLEMAS PORQUE ES DEMACIADO INCOMODO. EN TODO CASO SOLO DEBERIA SER VALIDADO POR EL TITULAR Y NO ESTAR SALIENDO ESAS OPCIONES POR MAS QUE ESTE CONECTADO A DIFERENTES RED DE.INTERNET",negativo,com.netflix.mediaclient,,,2
431c99d9-d9e8-4b73-8548-6508878bf5aa,Pablo Quezada,2025-10-22,3,"añadan ""the turning"" ^^♡",neutro,com.netflix.mediaclient,,,0
a4fe92f7-f673-4a6e-9ba8-cd50d5c18078,Luzgardo Peralta,2025-10-22,5,buenas,positivo,com.netflix.mediaclient,,,0
7b612eb5-f40b-48ec-b95f-990596193e5a,Valentina Perez baldini,2025-10-22,1,no me deja cargar las películas en ninguno de los dispositivos q uso para verlas,negativo,com.netflix.mediaclient,,,0
d3dc22a2-c3f7-468a-8a2a-06c33afd26af,elvia rivera arias,2025-10-22,1,"Hace un año que dejé de usar la app porque en algunas series o películas se quedaba cargando y salia error, hace unos días lo volvi a instalar pensando que ya se había solucionado pero sigue igual",negativo,com.netflix.mediaclient,,,0
437ca02e-94a4-4855-beb9-ec5253b23790,Gaby Alvarado,2025-10-22,5,me encanta ....,positivo,com.netflix.mediaclient,,,0
f63f30eb-9e76-4853-99e6-0d5e118cb4f2,Adriana Perez,2025-10-22,5,muy buena,positivo,com.netflix.mediaclient,,,0
c22f21ac-aef8-4a4d-8f76-9c29a8c0e095,manuela canosa martinez,2025-10-22,5,Perfect,positivo,com.netflix.mediaclient,,,0
7486d39a-7789-445f-9e52-b13b7b4e5d54,Gerardo Meza Gutierez,2025-10-22,5,esta chido,positivo,com.netflix.mediaclient,,,0
fa6e8398-1552-4c58-b7ca-ec4eed8eb955,Montserrat Jiménez,2025-10-22,5,exelente,positivo,com.netflix.mediaclient,,,0
0b07a7f0-10a5-48a2-8e4d-e1c1322934f4,geraldin diogena,2025-10-22,1,anda bien y todo pero re aburre compren mas peliculas de todos lo generos,negativo,com.netflix.mediaclient,,,0
90c19ebc-7f8e-46db-9796-e65b1a4939ca,Sandra Giordana,2025-10-22,5,éxito excelente,positivo,com.netflix.mediaclient,,,0
abbe8df3-5456-42e2-83a2-aeeb010e1e0c,Josue Cabello,2025-10-22,1,"Pague el Netflix y no he podido utilizarlo por culpa del error 5.10, la aplicación me dice que hacer y aún así hago todo y he buscado muchos más métodos y nada, igualmente me aparece no he podido ver ninguna serie/película debido a esto!",negativo,com.netflix.mediaclient,,,0
5e64c298-f1ca-4bf7-9321-030d5af4f2a2,Andreina Martinez,2025-10-22,5,"Excelente experiencia con Netflix, siempre veo la programación",positivo,com.netflix.mediaclient,,,0
0ced7e38-0169-4bca-88a2-1977501c3b00,Ashly Ramirez Luna,2025-10-22,5,me encanta su contenido,positivo,com.netflix.mediaclient,,,0
a0f13f69-9076-49f6-ac23-0568bea70572,Alberth Austin tello garcia,2025-10-22,5,la app me gusta pero quiero q quiten las peliculas de drama esas peliculas koreanas no me gustan,positivo,com.netflix.mediaclient,,,0
0834a76e-7cf9-4322-95b3-c29419fbd992,Darkveide,2025-10-22,5,"la verdad increíble se ha conseguido no matar el sueño español a un módico precio pero hay un inconveniente, surge en el momento en el que descargo una serie o película por qué quiero tenerla guardada para verla cuando quiera para eso la guarde por si desaparece de Netflix del catálogo principal siga en mi cuenta para yo poder ver cuando quiera tengo varias series que no puedo verlas por qué ya no están disponibles y creo que si estoy pagando debería tener acceso a los títulos si los guardé",positivo,com.netflix.mediaclient,,,0
d9240e04-49fb-42c8-8524-21511876a460,Alejandro Barrios Santa María,2025-10-22,3,"I like Mexican American movies, Chicano movies, history movies, crusade movies vikings and Celtic movies in general mid Eastern movies etc. and the menu is very poor in those categories.",neutro,com.netflix.mediaclient,,,0
06f45da5-7ca4-4ec0-b57c-46183bd211bd,Alba Ballesteros Berrocal,2025-10-22,2,es imposible mirar nada desde el móvil,negativo,com.netflix.mediaclient,,,0
37ea1ead-2ffc-4ea1-a4c8-d6cb7d64562f,M Rosa Forcén,2025-10-22,1,"Edito. Ha pasado de necesitas 10 intentos para ver un capitulo en el móvil, a, directamente, no poder ver nada. hace ya dos meses que no funciona, directamente. siempre da error al intentar leer el capítulo. Espero que los que pagáis sin anuncios, podáis ver algo, porque los que vemos anuncios ya, ni eso. La tengo porque viene incluida en el contrato del teléfono, si me suben la tarifa por ella, la quitaré y a por otra. mis hijos prefieren Disney, está claro.",negativo,com.netflix.mediaclient,,,0
5922ee90-66b2-4bbf-9c05-c74fd1331d94,Javier Muños,2025-10-22,1,no trae las series completas como honpic,negativo,com.netflix.mediaclient,,,0
0651a12e-7926-47c6-8de7-ffab6a34b110,sath btc,2025-10-22,1,no puedo evitar que me caigas bien,negativo,com.netflix.mediaclient,,,0
ce57a2d9-0561-4364-acec-66b82f6fd1d2,Sofía Guadalupe Chel Jiménez,2025-10-22,5,la plicasion es la mejor,positivo,com.netflix.mediaclient,,,0
aed4a082-824b-4815-989c-a0354448d176,Adan Medina Mata,2025-10-22,1,"me saca de la aplicación, no entra, me reinicia el celular",negativo,com.netflix.mediaclient,,,0
07805adb-a490-4d88-b899-b53f150736ed,Sara,2025-10-22,3,Mira esta aplicacion esta genial tienes un monton de pelis y series pero Netflix lo voy a poner claro. Porque en vez de poner anuncios como todas las plataformas de pelis que hay ahora porque no quitarlos? De hecho atraeria a mas gente. Empezar a oensar,neutro,com.netflix.mediaclient,,,0
3a5fdfe1-60a6-4a27-bef4-242a114f71a0,Sky Nube,2025-10-22,1,"Sacan las mejores peliculas para agregar otras? eso como, es algun tipo de forma para promocionar porque, tienen muchisimo espacio para dejarlas ahí, en vez de quitar las",negativo,com.netflix.mediaclient,,,0
5163f27c-ae2c-4866-b400-9dace17f7014,MARLON EREDERO,2025-10-22,4,Hola. está vin,positivo,com.netflix.mediaclient,,,0
8219b5da-4183-4f2c-bb09-373c92582970,Luis Vargas,2025-10-22,1,"Solo tiene películas que nadie ve, es super aburrido, y no vale la pena el precio de las suscripciones, he buscado más de 100 películas o series y no las tiene.",negativo,com.netflix.mediaclient,,,0
62033d9b-c92e-4a64-877c-4a850654cd41,Gerardo Pacheco,2025-10-22,1,"tengo una s10 de plus y no puedo reproducir ninguna serie ni película dentro de la app, pesimo",negativo,com.netflix.mediaclient,,,0
1463f3a3-2fb6-4772-abf6-1aa24e4307e2,Feryi Garcia,2025-10-22,2,devuelvan la película de el cadáver de la novia,negativo,com.netflix.mediaclient,,,0
e9944672-a8a1-4064-b824-d647c602173c,Belen Rios,2025-10-22,1,"Estoy teniendo problemas con la aplicación. Más de tres veces sucede que quiero reproducir algo y se pone la pantalla en negro cargando y QUEDA AHÍ POR HORAS ASÍ CIERRE LA APLICACIÓN Y NO TENGA ACTUALIZACIONES PENDIENTES. Es algo MUY molesto por qué no puedo ver cuando quiero mirar y se supone, que pago INTERNET MÁS NETFLIX para mirar cuando quiera ""sin problemas"", por el precio que pago, tendrían que haber menos errores.",negativo,com.netflix.mediaclient,,,0
a108f4e8-bb9e-4b2e-9e06-4af48faf0200,Kirjam Megam,2025-10-22,1,"pésima no puedo transmitir a mi pantalla desde mi celular, hasta plataformas como Tubi que son gratuitas con publicidad si se puede transmitir. Han hecho de Netflix algo pésimo apenas terminé mi subscripción con mi telefonía la cancelo y regreso a los piratas de paga con mejor funcionalidad.",negativo,com.netflix.mediaclient,,,0
ea1337d1-9cd8-4a5c-adbd-f51888eb3edb,Cesar Romero Cortes,2025-10-22,1,excelente aplicación para ver el contenido de películas y series,positivo,com.netflix.mediaclient,,,0
3f684bfb-c006-4413-8fe6-67402de04a2d,María Auxiliadora navarro NavarroRIVERA,2025-10-22,5,HONOR,positivo,com.netflix.mediaclient,,,0
fc6b0310-07c6-4bf4-9c65-9c4396d0da1f,Alfredo Rivas,2025-10-22,1,"Es imposible poder visualizar algo de noche, ya que la aplicación tiene su propio control de brillo y su brillo mínimo es demasiado alto que hasta lastima. Este problema lleva años y no es posible que no lo hayan podido arreglar.",negativo,com.netflix.mediaclient,,,0
f4543f5e-8c11-4bc4-b957-28aa0898c4f7,Ramon Gallardo,2025-10-21,5,chida,positivo,com.netflix.mediaclient,,,0
b21d7b1a-54dc-4a23-95d2-3d3ba0be920d,Kamila Castillo Rodríguez,2025-10-21,5,muy buena app,positivo,com.netflix.mediaclient,,,0
d93c2845-e27f-4af0-b5fb-d181a8ac33d0,Brayan Ramos,2025-10-21,1,"actualmente Netflix esta fallando mucho, llevo más de un año recargando mi cuenta con pin de Netflix y en estos días me encuentro con la sorpresa que compre mi pin y a los dos días me aparecía renovar suscripción y quién responde por eso? exacto.. nadie les pido encarecidamente que arreglen esa falla lo más pronto posible",negativo,com.netflix.mediaclient,,,0
923eba4f-6ef8-4f9c-a5dc-040819d87348,Suri Miranda Rivera,2025-10-21,5,"excelente, sin anuncios",positivo,com.netflix.mediaclient,,,0
06189add-3536-4f4d-95e6-6f427550385e,Emanuel Chávez Barrantes,2025-10-21,2,mira no quiero juzgar ni nada pero les puedo pedir un favor porfavor pongan las siguientes temporadas de my hero academia yo solo me a mirado la 1 y la 2 pero quiero ver las demas porfavor pongan las siguientes temporadas de mi hero academia porfa,negativo,com.netflix.mediaclient,,,0
818a091f-2923-4ceb-81ab-775384d34083,Jerónimo Rojas,2025-10-21,1,estan acabando con el aplicativo con eso de inclusión ya toda serie toda película tiene homosexualidad hasta los programas infantiles,negativo,com.netflix.mediaclient,,,0
98c672bd-e326-4b73-a810-dbe08a929faa,Emilio trabulse Kaim,2025-10-21,5,Netflix es la mejor aplicación para películas,positivo,com.netflix.mediaclient,,,0
d2098cd7-67da-4f19-858d-708b8370b301,Marigell Aguirre Guzmán,2025-10-21,5,Pongan más animes y k-dramas,positivo,com.netflix.mediaclient,,,0
0d5f27a1-c30b-4d23-9b7e-5b6f82495401,Mary Velasquez,2025-10-21,5,excelente aplicación,positivo,com.netflix.mediaclient,,,0
ca2cbe17-d6c5-45c5-9fdf-7e088b87fb61,Luis Miguel Castillo Moreno,2025-10-21,1,Pésima aplicación. Es demasiado lo que cobran y por lo que cobran,negativo,com.netflix.mediaclient,,,0
c13f412c-6dcd-4f33-bbaa-43754142f305,Victoria Obligado,2025-10-21,5,muy buena,positivo,com.netflix.mediaclient,,,0
4b2db7a3-48ae-4004-81d6-cbac84a1177f,Manuel Salazar,2025-10-21,3,me encanta cuando la última actualización de Netflix en el Smart TV tiene errores Por qué inmediatamente uso los otros canales de streaming,neutro,com.netflix.mediaclient,,,0
d5481720-4402-4642-9209-858205bc1fa1,Christian Fernando Almaraz martinez,2025-10-21,5,bien omal no lo ce solo che,positivo,com.netflix.mediaclient,,,0
9e335e88-e468-4056-9ccb-7149731f96c9,CARMEN S.,2025-10-21,5,Buena,positivo,com.netflix.mediaclient,,,0
538aade9-bc3f-4ef7-acf6-06dc2634ce46,Mimi A.A,2025-10-21,1,triste que hayan metido anuncios,negativo,com.netflix.mediaclient,,,0
7ded761e-17ee-4f6c-a0be-3f4c2ba612c8,Kenneth Briones,2025-10-21,1,veo más anuncios que series,negativo,com.netflix.mediaclient,,,0
600e36d4-2d98-47ea-b393-1431458fa2f2,Juan carlos Reyes Hernandez,2025-10-21,1,se convirtió basura quitaron muchas cosas y restringieron no la recomendaría,negativo,com.netflix.mediaclient,,,0
4168627c-483f-465f-94be-48b37aab42dd,Andy GM,2025-10-21,4,buena,positivo,com.netflix.mediaclient,,,0
b9294c09-e30c-4034-b43a-2f65acc9d754,José Ramirez,2025-10-21,5,está chido,positivo,com.netflix.mediaclient,,,0
33f2940f-8915-414d-9469-9365264bdcb1,Anny G,2025-10-21,1,no chngen jajaj como que tengo que ver pagar por ver anuncios? pa eso mejor veo pluto tv gratis 🫠,negativo,com.netflix.mediaclient,,,17
35ab9c16-9a07-4f94-95b9-5a11bbde3b2b,Isaac Villalobos,2025-10-21,4,Me gustaría que terminen de poner todas las temporadas de series como naruto shipuden o hora de aventura que no siquiera la tienen desde la primera temporada también me gustaría que agregarán un show mas todas las temporadas si es posible y ordenar notificaciones en otro lado que no sea donde avances pero esta muy bien.,positivo,com.netflix.mediaclient,,,7
efa5fdb5-e542-47a2-9beb-22f40d7fc0c5,Misael Cerón Vaca,2025-10-21,4,es muy buena la app pero el problema es que hay algunas películas que no puedes encontrar porque ya las quitaron.,positivo,com.netflix.mediaclient,,,1
cdcffaed-07a6-441b-8200-d940d4715d0e,Jose Alfonso,2025-10-21,5,exelente,positivo,com.netflix.mediaclient,,,0
9f91c776-9e7f-42ad-a38a-323d58711383,Rosa Peñaloza,2025-10-21,5,excelente,positivo,com.netflix.mediaclient,,,0
cc11cd1e-68a9-4dd2-870b-15c5191e7c84,Tania Liceth Cuellar Sandoval,2025-10-21,1,"cancelé la suscripción y entro a mi cuenta y me llevo la sorpresa que Netflix se paga solo sin alguna verificación ni nada solo te quitan el dinero sin saber que lo puedes utilizar para otra cosa en mi caso una ""emergencia que no se soluciona viendo películas"" 😭😡",negativo,com.netflix.mediaclient,,,0
baee5f94-3234-44ec-8e69-8d1f3f425618,lisseth herrera,2025-10-21,5,bueno,positivo,com.netflix.mediaclient,,,0
193439f5-0acd-4d61-93ce-8fe2f1cbead0,World Of Vortex,2025-10-21,1,"De que les sirve hacer buenas series si siempre las cancelan, la verdad están bien tontos, pero bueno que se espera de una plataforma de segunda",negativo,com.netflix.mediaclient,,,0
77bebf9d-cf9f-4442-870d-267ddacc9d9a,Jaime Valdes,2025-10-21,5,muy buenA,positivo,com.netflix.mediaclient,,,0
0689e23d-53ac-4c9e-940e-ad9715b10c33,Abel Anilema,2025-10-21,5,excelente,positivo,com.netflix.mediaclient,,,0
d993ea22-c9b6-434c-9761-b327b40c8cee,Javier Sanchez,2025-10-21,1,"que bajen el brillo, que el límite inferior es demasiado alto en móvil.",negativo,com.netflix.mediaclient,,,0
52c63d1e-dd4e-4b3f-9a15-3cfee2a3844b,José Alejandro Salazar tzel,2025-10-21,5,bueno,positivo,com.netflix.mediaclient,,,0
49cfe1c7-8915-49a7-9108-306d33bdd02b,Humberto Ordóñez Tobar,2025-10-21,2,no es compatible con radio de auto,negativo,com.netflix.mediaclient,,,0
14c32f29-6d5d-4388-b556-06b941b9531f,Raul Serna,2025-10-21,1,"mala decisión de parte de Netflix al quitar la opción de tener múltiples usuarios, aparte de que eso lo hacía tener más clientes ahora lo está arruinando",negativo,com.netflix.mediaclient,,,0
455a332e-46ff-449d-a79c-d910c74886fd,Chicle10,2025-10-21,5,muy buena,positivo,com.netflix.mediaclient,,,0
89bccf31-a833-4a4b-9df1-fbff83e6a7df,Obed Pineda,2025-10-21,5,mecusta Ber Netflix,positivo,com.netflix.mediaclient,,,0
25c8a6f6-ba6f-46db-a7b2-c7b9e64fd9e1,Daniel Rigat,2025-10-21,5,bien,positivo,com.netflix.mediaclient,,,0
eb47cfc3-cfec-4fa0-825e-6d51f72090c7,ALDO RAMIREZ,2025-10-21,5,excelente,positivo,com.netflix.mediaclient,,,0
eb0c8eca-8c8f-4791-ac28-a392c0ae6341,Nico,2025-10-21,5,genial para pelis y pasar tiempo en familia,positivo,com.netflix.mediaclient,,,0
90d04abf-7d69-4e51-b130-743ab8f4ef36,Ximena Galban,2025-10-21,5,"buena muy buena hay demasiadas series películas y asta películas de terror, pero no an puesto la del conjuro 4?",positivo,com.netflix.mediaclient,,,0
a28fc34a-62bd-4533-b514-19731ae740fe,Cristian Madrigal,2025-10-21,1,No me deja ver Netflix en el celular y ya no hay nada bueno,negativo,com.netflix.mediaclient,,,0
50e17333-0eb8-4b14-b614-1cf6fee0b294,Mario alberto Martinez,2025-10-21,3,piden mucho requisitos quieren muchos correos,neutro,com.netflix.mediaclient,,,0
f8f952c7-1b24-4ce4-9e8f-ee98c4135ea7,Diego Alejandro Uzcategui flores,2025-10-21,5,serie linda a lo igual de terror,positivo,com.netflix.mediaclient,,,0
9b60241b-01e0-4e0f-9850-67755706c95d,Alejandro Centeno,2025-10-21,5,Me encantaría que compraran los derechos de la liga Española y la champions para verla lo espero y que me oiga el creador y dueños,positivo,com.netflix.mediaclient,,,1
d56aa4d2-16bb-450e-817c-fbc385143676,karem dominguez ayala,2025-10-21,5,buena,positivo,com.netflix.mediaclient,,,0
2e79a71a-bdc8-4b35-a74e-47ba70f946bb,Cristian ulloa,2025-10-21,1,falla un chingo,negativo,com.netflix.mediaclient,,,0
0a25eafd-793c-47d1-8feb-c81257f0ece0,Jonathan Albino,2025-10-21,5,es lo último en tendencia en películas y series en todos los idiomas,positivo,com.netflix.mediaclient,,,0
2147d21b-0be9-4282-8cf9-c1261c7e7669,Trinity Dreams,2025-10-21,3,"No puedo poner el Netflix en mi televisor, lo contraté por el móvil",neutro,com.netflix.mediaclient,,,0
12ce766b-a8ab-4da9-8a3a-0636dd66fe6a,pirata rojo muñoz,2025-10-21,1,es una vergüenza de aplicación se quitan los vídeos no toda la temporada de las series está mezclada en español y japonés no hay novedad para lo que cobra hay series antiguas,negativo,com.netflix.mediaclient,,,1
eb5a51c8-8ba5-4fde-82e5-a809fbfe6946,Bertha Valadez,2025-10-21,5,me gusto la app,positivo,com.netflix.mediaclient,,,0
38b06c84-8e21-4ed6-b5ce-03e7127a8ae3,Pedro José Vidal Hurtado,2025-10-21,5,Extraordinario,positivo,com.netflix.mediaclient,,,0
1b4cec7c-e1ca-4bbb-a996-22263cab32eb,Amanda Rangel Pineda,2025-10-21,5,👍,positivo,com.netflix.mediaclient,,,0
